State,City,Title,Company,Posted,Location
TN,Nashville,"Data Scientist, Product Analytics - Machine Learning",Meta,"June 13, 2023","Nashville, TN"
TN,Nashville,"Data Scientist, Product Analytics - Machine Learning",Meta,"June 13, 2023","Nashville, TN"
TN,Nashville,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Nashville, TN"
TN,Nashville,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Nashville, TN"
TN,Nashville,"Data Scientist, Product Analytics - Monetization",Meta,"June 13, 2023","Nashville, TN"
TN,Nashville,"Data Scientist, Product Analytics - Monetization",Meta,"June 13, 2023","Nashville, TN"
TN,Nashville,"Data Scientist, Product Analytics - Reality Labs",Meta,"June 10, 2023","Nashville, TN"
TN,Nashville,"Data Scientist, Product Analytics - Reality Labs",Meta,"June 10, 2023","Nashville, TN"
TN,Nashville,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Nashville, TN"
TN,Nashville,Data Scientist - Secret Clearance - Remote,MindPoint Group,"June 16, 2023","Nashville, TN"
TN,Brentwood,Lead Cognitive/Machine Learning Professional - MLPHumana,,"June 4, 2023","Brentwood, TN"
TN,Brentwood,Data Engineer,Humana,"June 20, 2023","Brentwood, TN"
TN,Nashville,"Research Scientist, Machine Learning (Ph",D)Meta,"June 17, 2023","Nashville, TN"
TN,Nashville,"Research Scientist, Machine Learning (Ph",D)Meta,"June 17, 2023","Nashville, TN"
TN,Virtual,Senior Machine Learning Engineer,S&P Global,"April 23, 2023","Virtual, TN"
TN,Nashville,Senior Principal Applied Scientist-OCI AIOracle,,"June 14, 2023","Nashville, TN"
TN,Nashville,"Customer Success Director, Data & Analytics",Acxiom LLC,"May 18, 2023","Nashville, TN"
TN,Nashville,Principal Applied Scientist-OCI AI Services,Oracle,"June 7, 2023","Nashville, TN"
TN,Chattanooga,Data Science Intern,BlueCross BlueShield of Tennessee,"June 16, 2023","Chattanooga, TN"
TN,Nashville,Data Analytics Consultant,Guidehouse,"June 8, 2023","Nashville, TN"
TN,Nashville,"Director, Data Science - Fraud Detection",Travelers Insurance Company,"May 24, 2023","Nashville, TN"
TN,Nashville,Data Engineer I - Data Modeler,Travelers Insurance Company,"May 20, 2023","Nashville, TN"
TX,San Antonio,Data Scientist,Booz Allen Hamilton,"June 6, 2023","San Antonio, TX"
TX,Fort Worth,Data Scientist,BAE Systems,"May 3, 2023","Fort Worth, TX"
TX,Dallas,Data Scientist,CBRE,"June 17, 2023","Dallas, TX"
TX,Lewisville,Data Scientist,Kforce,"June 9, 2023","Lewisville, TX"
TX,plano,data scientist,Randstad US,"June 21, 2023","plano, TX"
TX,Houston,Data Scientist,MD Anderson Cancer Center,"June 11, 2023","Houston, TX"
TX,Irving,Data Scientist,Abbott,"May 24, 2023","Irving, TX"
TX,Houston,Data Scientist,Robert Half,"May 6, 2023","Houston, TX"
TX,Dallas,Senior Data Scientist,DriveTime,"June 14, 2023","Dallas, TX"
TX,Austin,Senior Data Scientist,Ayata,"June 21, 2023","Austin, TX"
TX,Austin,Data Scientist Senior Consultant,Deloitte,"June 15, 2023","Austin, TX"
TX,Dallas,Senior Research Data Scientist,Ayata,"June 21, 2023","Dallas, TX"
TX,Houston,Senior Data Scientist,"ICONMA, LLC","June 15, 2023","Houston, TX"
TX,San Antonio,Lead NLP Data Scientist,Humana,"June 1, 2023","San Antonio, TX"
TX,San Antonio,Lead NLP Data Scientist,Humana,"June 4, 2023","San Antonio, TX"
TX,Austin,"Data Scientist, Product Analytics",Meta,"June 13, 2023","Austin, TX"
TX,Austin,"Data Scientist, Product Analytics",Meta,"June 13, 2023","Austin, TX"
TX,Houston,Senior Data Scientist,Sysco,"June 16, 2023","Houston, TX"
TX,lewisville,sr. data scientist,Randstad US,"June 9, 2023","lewisville, TX"
TX,REMOTE WORK,Senior Data Scientist,SAIC,"June 10, 2023","REMOTE WORK, TX"
TX,Austin,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Austin, TX"
TX,Austin,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Austin, TX"
TX,Austin,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Austin, TX"
TX,Austin,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Austin, TX"
TX,Irving,Senior Data Scientist,Abbott,"June 6, 2023","Irving, TX"
TX,Austin,Senior Data Scientist,Pearson,"June 3, 2023","Austin, TX"
TX,Austin,AI Senior Data Scientist,Travelers Insurance Company,"June 13, 2023","Austin, TX"
TX,Austin,Director & Data Scientist,Travelers Insurance Company,"June 2, 2023","Austin, TX"
TX,Austin,AI Lead Data Scientist,Travelers Insurance Company,"June 7, 2023","Austin, TX"
TX,Houston,Senior Data Scientist,Shell,"April 26, 2023","Houston, TX"
TX,Houston,Senior Data Scientist for Oil and Gas,Ayata,"June 21, 2023","Houston, TX"
TX,Houston,Senior ML/NLP Data Scientist,Ayata,"June 21, 2023","Houston, TX"
TX,Irving,Senior Data Scientist - Fuels7-Eleven,,"June 17, 2023","Irving, TX"
TX,Houston,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Houston, TX"
TX,Austin,AI Data Scientist/Product Owner,Travelers Insurance Company,"June 7, 2023","Austin, TX"
TX,Austin,Data Scientist (Hybrid / Remote)UMB Bank,,"June 6, 2023","Austin, TX"
TX,Austin,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Austin, TX"
TX,Austin,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","Austin, TX"
TX,Plano,"Data Scientist-Machine Learning Engineer (Plano, TX)Manpower",Group,"June 9, 2023","Plano, TX"
TX,Arlington,"Data Scientist Analyst Associate - Arlington, TXLockheed Martin",,"June 21, 2023","Arlington, TX"
TX,Austin,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Austin, TX"
TX,Austin,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Austin, TX"
TX,Austin,"Data Scientist, Product Analytics - Machine Learning",Meta,"June 13, 2023","Austin, TX"
TX,Austin,"Data Scientist, Product Analytics - Machine Learning",Meta,"June 13, 2023","Austin, TX"
TX,Austin,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Austin, TX"
TX,Austin,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Austin, TX"
TX,Austin,"Data Scientist, Product Analytics - Monetization",Meta,"June 13, 2023","Austin, TX"
TX,Austin,"Data Scientist, Product Analytics - Monetization",Meta,"June 13, 2023","Austin, TX"
TX,Austin,"Data Scientist, Product Analytics - Reality Labs",Meta,"June 10, 2023","Austin, TX"
TX,Austin,"Data Scientist, Product Analytics - Reality Labs",Meta,"June 10, 2023","Austin, TX"
TX,Houston,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Houston, TX"
TX,San Antonio,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","San Antonio, TX"
TX,Austin,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Austin, TX"
TX,Dallas,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Dallas, TX"
TX,Fort Worth,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Fort Worth, TX"
TX,Grand Prairie,Environment & Business Data Scientist - Internship,Safran,"May 9, 2023","Grand Prairie, TX"
TX,Austin,Data Scientist - Secret Clearance - Remote,MindPoint Group,"June 16, 2023","Austin, TX"
TX,Dallas,"Senior Data Scientist- Insights, Data Engineering, and Analytics (IDEAs)Microsoft Corporation",,"May 13, 2023","Dallas, TX"
TX,Houston,"Senior Data Scientist- Insights, Data Engineering, and Analytics (IDEAs)Microsoft Corporation",,"May 13, 2023","Houston, TX"
TX,Remote,Sr. Data Scientist – Digital Marketing,BECU,"May 25, 2023","Remote, TX"
TX,San Antonio,Data Scientist – Business Intelligence Specialist,Guidehouse,"May 26, 2023","San Antonio, TX"
TX,Austin,"AI Data Scientist/Machine Learning Engineer, WW CSOApple",,"May 19, 2023","Austin, TX"
TX,Fort Worth,F-35 Reliability Analytics: Senior Data Scientist (Level 3)Lockheed Martin,,"June 10, 2023","Fort Worth, TX"
TX,Addison,Applied Scientist IIManpower,Group,"June 20, 2023","Addison, TX"
TX,San Antonio,Lead Cognitive/Machine Learning Professional - MLPHumana,,"June 4, 2023","San Antonio, TX"
TX,San Antonio,Data Engineer,Humana,"June 20, 2023","San Antonio, TX"
TX,Austin,Applied Scientist,Apple,"June 1, 2023","Austin, TX"
TX,Austin,"Research Scientist, Machine Learning (Ph",D)Meta,"June 17, 2023","Austin, TX"
TX,Austin,"Research Scientist, Machine Learning (Ph",D)Meta,"June 17, 2023","Austin, TX"
TX,Plano,Applied Artificial Intelligence Machine Learning Lead - Vice President,JPMorgan Chase,"June 3, 2023","Plano, TX"
TX,Plano,Applied Artificial Intelligence Machine Learning Lead - Vice President,JPMorgan Chase,"June 3, 2023","Plano, TX"
TX,Austin,Senior AI/ML Scientist,General Motors,"June 10, 2023","Austin, TX"
TX,Virtual,Senior Machine Learning Engineer,S&P Global,"April 23, 2023","Virtual, TX"
TX,Austin,Senior Principal Applied Scientist-OCI AIOracle,,"June 14, 2023","Austin, TX"
TX,Austin,"Customer Success Director, Data & Analytics",Acxiom LLC,"May 18, 2023","Austin, TX"
TX,Austin,Principal Applied Scientist-OCI AI Services,Oracle,"June 7, 2023","Austin, TX"
TX,Irving,Data Engineer,Kforce,"June 15, 2023","Irving, TX"
TX,Irving,Data Engineer,CVS Health,"June 14, 2023","Irving, TX"
,TX,"Director, Predictive Analytics (AI/ML/Chat",GPT) - REMOTEMolina Healthcare,"June 11, 2023",TX
TX,Austin,Senior Natural Language Processing (NLP) Engineer,General Motors,"June 9, 2023","Austin, TX"
TX,austin,"machine learning lead analyst (austin, nj, st. louis - tensorflow,aws, mlflow) - hybrid",Randstad US,"June 7, 2023","austin, TX"
TX,austin,"data science advisor (austin, st. louis, nj - python, pyspark, data bricks) - hybrid",Randstad US,"June 7, 2023","austin, TX"
TX,Austin,Data Analytics Consultant,Guidehouse,"June 8, 2023","Austin, TX"
TX,Plano,Contract Data Analytics Engineer,"Maxor National Pharmacy Services, LLC","May 30, 2023","Plano, TX"
TX,Austin,"Director, Data Science - Fraud Detection",Travelers Insurance Company,"May 24, 2023","Austin, TX"
TX,Austin,Data Engineer I - Data Modeler,Travelers Insurance Company,"May 20, 2023","Austin, TX"
TX,Houston,Data Analytics Engineer,Occidental Petroleum,"May 4, 2023","Houston, TX"
TX,San Antonio,"Director, Business Intelligence & Data Analytics",University of Texas Health Science Center,"May 3, 2023","San Antonio, TX"
TX,San Antonio,Data Engineer,Vighter Medical Group,"April 26, 2023","San Antonio, TX"
UT,PROVO,DATA SCIENTISTCHECK CITY,,"June 16, 2023","PROVO, UT"
UT,Salt Lake City,Data Scientist,University of Utah,"June 16, 2023","Salt Lake City, UT"
UT,SALT LAKE CTY,Senior Data Scientist,"RECURSION PHARMACEUTICALS, LLC","June 17, 2023","SALT LAKE CTY, UT"
UT,DRAPER,"Data Scientist IIHEALTHEQUITY, INC.",,"June 13, 2023","DRAPER, UT"
UT,LEHI,"Senior Data Scientist, Product","PODIUM CORPORATION, INC.","June 16, 2023","LEHI, UT"
UT,SALT LAKE CITY,Senior Data Scientist,THE COLLEGE BOARD,"May 31, 2023","SALT LAKE CITY, UT"
UT,Sandy,Lead NLP Data Scientist,Humana,"June 1, 2023","Sandy, UT"
UT,Sandy,Lead NLP Data Scientist,Humana,"June 4, 2023","Sandy, UT"
UT,Salt Lake City,"Data Scientist, Product Analytics",Meta,"June 13, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Data Scientist, Product Analytics",Meta,"June 13, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Salt Lake City, UT"
UT,Salt Lake City,Senior Data Scientist,Pearson,"June 3, 2023","Salt Lake City, UT"
UT,Salt Lake City,AI Senior Data Scientist,Travelers Insurance Company,"June 13, 2023","Salt Lake City, UT"
UT,Salt Lake City,AI Lead Data Scientist,Travelers Insurance Company,"June 7, 2023","Salt Lake City, UT"
UT,Salt Lake City,Director & Data Scientist,Travelers Insurance Company,"June 2, 2023","Salt Lake City, UT"
UT,Salt Lake City,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Salt Lake City, UT"
UT,Salt Lake City,AI Data Scientist/Product Owner,Travelers Insurance Company,"June 7, 2023","Salt Lake City, UT"
UT,Salt Lake City,Data Scientist (Hybrid / Remote)UMB Bank,,"June 6, 2023","Salt Lake City, UT"
UT,Salt Lake City,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Salt Lake City, UT"
UT,Salt Lake City,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Data Scientist, Product Analytics - Machine Learning",Meta,"June 13, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Data Scientist, Product Analytics - Machine Learning",Meta,"June 13, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Data Scientist, Product Analytics - Monetization",Meta,"June 13, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Data Scientist, Product Analytics - Monetization",Meta,"June 13, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Data Scientist, Product Analytics - Reality Labs",Meta,"June 10, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Data Scientist, Product Analytics - Reality Labs",Meta,"June 10, 2023","Salt Lake City, UT"
UT,Salt Lake City,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Salt Lake City, UT"
UT,Clearfield,Principal / Sr. Principal Data Scientist,Northrop Grumman,"June 20, 2023","Clearfield, UT"
UT,Clearfield,Principal / Sr. Principal Data Scientist,Northrop Grumman,"June 13, 2023","Clearfield, UT"
UT,Sandy,Lead Cognitive/Machine Learning Professional - MLPHumana,,"June 4, 2023","Sandy, UT"
UT,SALT LAKE CTY,Machine Learning Scientist,"CAMBIA HEALTH SOLUTIONS, INC.","June 20, 2023","SALT LAKE CTY, UT"
UT,Salt Lake City,Machine Learning Engineer,TEKsystems,"June 20, 2023","Salt Lake City, UT"
UT,SALT LAKE CTY,Applied Scientist,"CAMBIA HEALTH SOLUTIONS, INC.","June 16, 2023","SALT LAKE CTY, UT"
UT,Sandy,Data Engineer,Humana,"June 20, 2023","Sandy, UT"
UT,Salt Lake City,Machine Learning Engineer,TEKsystems,"June 14, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Research Scientist, Machine Learning (Ph",D)Meta,"June 17, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Research Scientist, Machine Learning (Ph",D)Meta,"June 17, 2023","Salt Lake City, UT"
UT,SALT LAKE CITY,"Jr Machine Learning Engineer (Hybrid - Remote, Utah)DESERET DIGITAL MEDIA",,"June 16, 2023","SALT LAKE CITY, UT"
UT,Salt Lake City,Senior Principal Applied Scientist-OCI AIOracle,,"June 14, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Customer Success Director, Data & Analytics",Acxiom LLC,"May 18, 2023","Salt Lake City, UT"
UT,Salt Lake City,Principal Applied Scientist-OCI AI Services,Oracle,"June 7, 2023","Salt Lake City, UT"
UT,Salt Lake City,Data Analytics Consultant,Guidehouse,"June 8, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Director, Data Science - Fraud Detection",Travelers Insurance Company,"May 24, 2023","Salt Lake City, UT"
UT,Salt Lake City,Data Engineer I - Data Modeler,Travelers Insurance Company,"May 20, 2023","Salt Lake City, UT"
VT,Montpelier,Lead NLP Data Scientist,Humana,"June 1, 2023","Montpelier, VT"
VT,Montpelier,Lead NLP Data Scientist,Humana,"June 4, 2023","Montpelier, VT"
VT,Montpelier,"Data Scientist, Product Analytics",Meta,"June 13, 2023","Montpelier, VT"
VT,Montpelier,"Data Scientist, Product Analytics",Meta,"June 13, 2023","Montpelier, VT"
VT,Montpelier,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Montpelier, VT"
VT,Montpelier,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Montpelier, VT"
VT,Montpelier,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Montpelier, VT"
VT,Montpelier,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Montpelier, VT"
VT,Montpelier,Senior Data Scientist,Pearson,"June 3, 2023","Montpelier, VT"
VT,Montpelier,AI Senior Data Scientist,Travelers Insurance Company,"June 13, 2023","Montpelier, VT"
VT,Montpelier,Director & Data Scientist,Travelers Insurance Company,"June 2, 2023","Montpelier, VT"
VT,Montpelier,AI Lead Data Scientist,Travelers Insurance Company,"June 7, 2023","Montpelier, VT"
VT,Montpelier,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Montpelier, VT"
VT,Montpelier,AI Data Scientist/Product Owner,Travelers Insurance Company,"June 7, 2023","Montpelier, VT"
VT,Montpelier,Data Scientist (Hybrid / Remote)UMB Bank,,"June 6, 2023","Montpelier, VT"
VT,Montpelier,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Montpelier, VT"
VT,Montpelier,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","Montpelier, VT"
VT,Montpelier,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Montpelier, VT"
VT,Montpelier,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Montpelier, VT"
VT,Montpelier,"Data Scientist, Product Analytics - Machine Learning",Meta,"June 13, 2023","Montpelier, VT"
VT,Montpelier,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Montpelier, VT"
VT,Montpelier,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Montpelier, VT"
VT,Montpelier,"Data Scientist, Product Analytics - Machine Learning",Meta,"June 13, 2023","Montpelier, VT"
VT,Montpelier,"Data Scientist, Product Analytics - Monetization",Meta,"June 13, 2023","Montpelier, VT"
VT,Montpelier,"Data Scientist, Product Analytics - Monetization",Meta,"June 13, 2023","Montpelier, VT"
VT,Montpelier,"Data Scientist, Product Analytics - Reality Labs",Meta,"June 10, 2023","Montpelier, VT"
VT,Montpelier,"Data Scientist, Product Analytics - Reality Labs",Meta,"June 10, 2023","Montpelier, VT"
VT,Montpelier,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Montpelier, VT"
VT,Montpelier,Senior Data Scientist - REQ001119_43245530923_45-3175The,CollegeBoard,"May 31, 2023","Montpelier, VT"
VT,Montpelier,Lead Cognitive/Machine Learning Professional - MLPHumana,,"June 4, 2023","Montpelier, VT"
VT,Montpelier,Data Engineer,Humana,"June 20, 2023","Montpelier, VT"
VT,Montpelier,"Research Scientist, Machine Learning (Ph",D)Meta,"June 17, 2023","Montpelier, VT"
VT,Montpelier,"Research Scientist, Machine Learning (Ph",D)Meta,"June 17, 2023","Montpelier, VT"
VT,Montpelier,Senior Principal Applied Scientist-OCI AIOracle,,"June 14, 2023","Montpelier, VT"
VT,Montpelier,"Customer Success Director, Data & Analytics",Acxiom LLC,"May 18, 2023","Montpelier, VT"
VT,Montpelier,Principal Applied Scientist-OCI AI Services,Oracle,"June 7, 2023","Montpelier, VT"
VT,Montpelier,Data Analytics Consultant,Guidehouse,"June 8, 2023","Montpelier, VT"
VT,Montpelier,"Director, Data Science - Fraud Detection",Travelers Insurance Company,"May 24, 2023","Montpelier, VT"
VT,Montpelier,Data Engineer I - Data Modeler,Travelers Insurance Company,"May 20, 2023","Montpelier, VT"
VA,Reston,Data Scientist,"Qualtrics, LLC","June 14, 2023","Reston, VA"
VA,Vienna,Data Scientist,Kforce,"June 13, 2023","Vienna, VA"
VA,Fort Belvoir,Data Scientist,Altamira,"June 17, 2023","Fort Belvoir, VA"
VA,Rosslyn,Data Scientist,Deloitte,"June 7, 2023","Rosslyn, VA"
VA,McLean,Data Scientist,Steampunk,"May 31, 2023","McLean, VA"
VA,Chesapeake,Data Scientist,Dollar Tree,"May 26, 2023","Chesapeake, VA"
VA,Chantilly,Data Scientist,"Quadrint, Inc.","May 15, 2023","Chantilly, VA"
VA,McLean,Data Scientist,Steampunk,"May 11, 2023","McLean, VA"
VA,McLean,Data Scientist,Steampunk,"May 11, 2023","McLean, VA"
VA,Charlottesville,Data Scientist,CACI International,"April 26, 2023","Charlottesville, VA"
VA,Arlington,Data Scientist,"Systems Planning and Analysis, Inc.","April 29, 2023","Arlington, VA"
VA,Springfield,Data Scientist,McIntire Solutions,"May 21, 2023","Springfield, VA"
VA,Richmond,Data Scientist,HP Inc.,"June 3, 2023","Richmond, VA"
VA,Richmond,Data Scientist,HP Inc.,"June 3, 2023","Richmond, VA"
,VA,Data Scientist,Precision Solutions,"June 8, 2023",VA
VA,Arlington,Data Scientist,Guidehouse,"May 24, 2023","Arlington, VA"
VA,McLean,Data Scientist,Guidehouse,"May 24, 2023","McLean, VA"
VA,McLean,Data Scientist,Steampunk,"May 11, 2023","McLean, VA"
VA,Chantilly,Data Scientistdark horse technologies llc,,"May 16, 2023","Chantilly, VA"
VA,Arlington,Data Scientist,"ICF Consulting Group, Inc.","May 19, 2023","Arlington, VA"
VA,Arlington,Data Scientist,General Dynamics Information Technology,"June 2, 2023","Arlington, VA"
VA,Reston,Data Scientist,Leidos,"June 6, 2023","Reston, VA"
VA,Reston,Data Scientist,Leidos,"June 3, 2023","Reston, VA"
VA,Charlottesville,Data Scientist,"Commonwealth Computer Research, Inc.","May 12, 2023","Charlottesville, VA"
VA,McLean,Data Scientist,Guidehouse,"May 17, 2023","McLean, VA"
VA,Arlington,Data Scientist,Guidehouse,"May 17, 2023","Arlington, VA"
VA,Springfield,Data Scientist,Accenture,"May 24, 2023","Springfield, VA"
VA,Pentagon,Data Scientist,HQDA Field Operating Agencies and Staff Support Agencies,"June 13, 2023","Pentagon, VA"
VA,Chantilly,Data Scientist,ManTech,"May 5, 2023","Chantilly, VA"
VA,McLean,"Data Scientist, Junior",Booz Allen Hamilton,"June 17, 2023","McLean, VA"
VA,McLean,"Data Scientist, Junior",Booz Allen Hamilton,"June 17, 2023","McLean, VA"
VA,Arlington,"Data Scientist, Mid",Booz Allen Hamilton,"June 14, 2023","Arlington, VA"
VA,Portsmouth,Data Scientist (DOD)Sim,IS Inc.,"June 15, 2023","Portsmouth, VA"
VA,Hampton,Bioinformatics Data Scientist,Zel Technologies,"June 21, 2023","Hampton, VA"
VA,ARLINGTON,Data Scientist Principal,SAIC,"June 17, 2023","ARLINGTON, VA"
VA,Alexandria,Data Scientist -61525Syneren Technologies Corporation,,"May 27, 2023","Alexandria, VA"
VA,Herndon,Enterprise Data Scientist,National Student Clearinghouse,"June 21, 2023","Herndon, VA"
VA,Norfolk,Senior Data Scientist/Analyst,H2 Performance Consulting,"May 26, 2023","Norfolk, VA"
VA,Arlington,Senior Data Scientist/Analyst,H2 Performance Consulting,"May 26, 2023","Arlington, VA"
VA,Rosslyn,Data Scientist Manager,Deloitte,"June 17, 2023","Rosslyn, VA"
VA,Rosslyn,Senior Data Scientist,Deloitte,"June 9, 2023","Rosslyn, VA"
VA,Reston,Data Scientist (All Levels)Noblis,,"June 14, 2023","Reston, VA"
VA,Rosslyn,Data Scientist Manager,Deloitte,"June 9, 2023","Rosslyn, VA"
WV,Charleston,Lead NLP Data Scientist,Humana,"June 1, 2023","Charleston, WV"
VA,Glen Allen,Lead NLP Data Scientist,Humana,"June 1, 2023","Glen Allen, VA"
WV,Charleston,Lead NLP Data Scientist,Humana,"June 4, 2023","Charleston, WV"
VA,Glen Allen,Lead NLP Data Scientist,Humana,"June 4, 2023","Glen Allen, VA"
VA,Rosslyn,Data Scientist with Polygraph,Deloitte,"May 16, 2023","Rosslyn, VA"
VA,Quantico,"Data Scientist (Mid)Calhoun International, LLC",,"May 12, 2023","Quantico, VA"
WV,Charleston,"Data Scientist, Product Analytics",Meta,"June 13, 2023","Charleston, WV"
VA,Richmond,"Data Scientist, Product Analytics",Meta,"June 13, 2023","Richmond, VA"
VA,Richmond,"Data Scientist, Product Analytics",Meta,"June 13, 2023","Richmond, VA"
WV,Charleston,"Data Scientist, Product Analytics",Meta,"June 13, 2023","Charleston, WV"
VA,Vienna,Data Scientist IIAmentum,,"June 9, 2023","Vienna, VA"
VA,Rosslyn,Senior Data Scientist,Deloitte,"June 1, 2023","Rosslyn, VA"
VA,McLean,Principal Associate Data Scientist,Capital One,"June 11, 2023","McLean, VA"
VA,Richmond,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Richmond, VA"
WV,Charleston,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Charleston, WV"
WV,Charleston,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Charleston, WV"
VA,Richmond,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Richmond, VA"
VA,McLean,Associate Data Scientist,Steampunk,"May 11, 2023","McLean, VA"
VA,Alexandria,Defense Data Scientist,"Systems Planning and Analysis, Inc.","May 25, 2023","Alexandria, VA"
WV,Charleston,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Charleston, WV"
VA,Richmond,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Richmond, VA"
VA,Richmond,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Richmond, VA"
WV,Charleston,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Charleston, WV"
VA,Arlington,Senior Data Scientist,General Dynamics Information Technology,"June 2, 2023","Arlington, VA"
VA,Charlottesville,Data Scientist Sr.Jacobs,,"May 14, 2023","Charlottesville, VA"
VA,Richmond,Senior Data Scientist,Pearson,"June 3, 2023","Richmond, VA"
WV,Charleston,Senior Data Scientist,Pearson,"June 3, 2023","Charleston, WV"
VA,Reston,Senior Data Scientist,Noblis,"April 28, 2023","Reston, VA"
VA,Arlington,Senior Data Scientist,Leidos,"June 7, 2023","Arlington, VA"
VA,Herndon,Senior Data Scientist,Amazon Web Services,"June 20, 2023","Herndon, VA"
VA,Arlington,Senior Data Scientist,Robert Half,"May 19, 2023","Arlington, VA"
WV,Charleston,AI Senior Data Scientist,Travelers Insurance Company,"June 13, 2023","Charleston, WV"
VA,Richmond,AI Senior Data Scientist,Travelers Insurance Company,"June 13, 2023","Richmond, VA"
VA,Arlington,Data Scientist/Analyst,"SkyePoint Decisions, Inc.","May 18, 2023","Arlington, VA"
WV,Charleston,AI Lead Data Scientist,Travelers Insurance Company,"June 7, 2023","Charleston, WV"
VA,Richmond,AI Lead Data Scientist,Travelers Insurance Company,"June 7, 2023","Richmond, VA"
WV,Charleston,Director & Data Scientist,Travelers Insurance Company,"June 2, 2023","Charleston, WV"
VA,Richmond,Director & Data Scientist,Travelers Insurance Company,"June 2, 2023","Richmond, VA"
VA,Chantilly,Data Scientist Clearance Required,"AVIAN, Inc.","May 24, 2023","Chantilly, VA"
VA,Sterling,Senior Data Scientist,ManTech,"May 2, 2023","Sterling, VA"
VA,Charlottesville,Education Equity Data Scientist,University of Virginia,"May 17, 2023","Charlottesville, VA"
