State,City,Title,Company,Posted,Location
SC,Columbia,"Data Scientist, Underwriting Automation and Artificial Intelligence",Travelers Insurance Company,"April 14, 2023","Columbia, SC"
SC,Columbia,"Senior Data Scientist, Predictive Analytics/Artificial Intelligence – (JRD DS)J&J Family of Companies",,"May 20, 2023","Columbia, SC"
SC,Virtual,Senior Machine Learning Engineer,S&P Global,"April 23, 2023","Virtual, SC"
SC,Columbia,"Customer Success Director, Data & Analytics",Acxiom LLC,"May 18, 2023","Columbia, SC"
SC,Columbia,"Director, Data Science - Fraud Detection",Travelers Insurance Company,"May 24, 2023","Columbia, SC"
SC,Columbia,Data Engineer I - Data Modeler,Travelers Insurance Company,"May 20, 2023","Columbia, SC"
SC,Columbia,Data Analytics Specialist,Cadmus,"April 19, 2023","Columbia, SC"
SC,Columbia,"Data Engineer I, Underwriting Automation and Artificial Intelligence",Travelers Insurance Company,"April 14, 2023","Columbia, SC"
SD,Pierre,Data Scientist,Ford Motor Company,"May 13, 2023","Pierre, SD"
SD,Madison,Data Scientist,East River Electric Power Cooperative,"May 6, 2023","Madison, SD"
SD,Madison,Data Scientist,East River Electric Power Cooperative,"May 11, 2023","Madison, SD"
SD,Aberdeen,Senior Data Scientist,Humana,"May 25, 2023","Aberdeen, SD"
SD,Aberdeen,Lead NLP Data Scientist,Humana,"June 1, 2023","Aberdeen, SD"
SD,Pierre,Senior Data Scientist,Pearson,"June 3, 2023","Pierre, SD"
SD,Pierre,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Pierre, SD"
SD,Pierre,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Pierre, SD"
SD,Pierre,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Pierre, SD"
SD,Pierre,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Pierre, SD"
SD,Pierre,Cleared Data Scientist,Guidehouse,"April 6, 2023","Pierre, SD"
SD,Pierre,Director & Data Scientist (REMOTE)Travelers Insurance Company,,"June 2, 2023","Pierre, SD"
SD,Pierre,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Pierre, SD"
SD,Pierre,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Pierre, SD"
SD,Pierre,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Pierre, SD"
SD,Pierre,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Pierre, SD"
SD,Pierre,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","Pierre, SD"
SD,Pierre,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Pierre, SD"
SD,Pierre,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Pierre, SD"
SD,Pierre,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Pierre, SD"
SD,Pierre,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Pierre, SD"
SD,Pierre,"Data Scientist, Product Analytics - App Foundation",Meta,"May 20, 2023","Pierre, SD"
SD,Pierre,"Data Scientist, Product Analytics - App Foundation",Meta,"May 20, 2023","Pierre, SD"
SD,Pierre,Cleared Data Scientist - Data Mining/CX/Customer Analytics,Guidehouse,"April 12, 2023","Pierre, SD"
SD,Pierre,AVP & Data Scientist (DS Leadership)Travelers Insurance Company,,"April 11, 2023","Pierre, SD"
SD,Pierre,"Data Scientist, Underwriting Automation and Artificial Intelligence",Travelers Insurance Company,"April 14, 2023","Pierre, SD"
SD,Pierre,"Senior Data Scientist, Predictive Analytics/Artificial Intelligence – (JRD DS)J&J Family of Companies",,"May 20, 2023","Pierre, SD"
SD,Aberdeen,Business Intelligence Engineer,Humana,"May 31, 2023","Aberdeen, SD"
SD,Pierre,"Director, Data Science - Fraud Detection",Travelers Insurance Company,"May 24, 2023","Pierre, SD"
SD,Pierre,Data Engineer I - Data Modeler,Travelers Insurance Company,"May 20, 2023","Pierre, SD"
SD,Pierre,Data Analytics Specialist,Cadmus,"April 19, 2023","Pierre, SD"
SD,Pierre,"Data Engineer I, Underwriting Automation and Artificial Intelligence",Travelers Insurance Company,"April 14, 2023","Pierre, SD"
TN,GOODLETTSVILLE,DATA SCIENTISTDollar General,,"May 5, 2023","GOODLETTSVILLE, TN"
TN,Nashville,Data Scientist,Ford Motor Company,"May 13, 2023","Nashville, TN"
TN,Memphis,Data Scientist,Robert Half,"May 26, 2023","Memphis, TN"
TN,Bristol,Data Scientist,Deloitte,"April 22, 2023","Bristol, TN"
TN,Nashville,Data Scientist,Deloitte,"April 22, 2023","Nashville, TN"
TN,Columbia,Senior Data Scientist,Humana,"May 25, 2023","Columbia, TN"
TN,Chattanooga,Senior Data Scientist,Humana,"May 25, 2023","Chattanooga, TN"
TN,Knoxville,Senior Data Scientist,Humana,"May 25, 2023","Knoxville, TN"
TN,Memphis,Senior Data Scientist,Humana,"May 25, 2023","Memphis, TN"
TN,Brentwood,Senior Data Scientist,Humana,"May 25, 2023","Brentwood, TN"
TN,Nashville,Senior Data Scientist,Humana,"May 25, 2023","Nashville, TN"
TN,Brentwood,Lead NLP Data Scientist,Humana,"June 1, 2023","Brentwood, TN"
TN,Nashville,Senior Data Scientist,Pearson,"June 3, 2023","Nashville, TN"
TN,Memphis,DATA SCIENTIST- STORE DEVAuto,"Zone, Inc.","April 13, 2023","Memphis, TN"
TN,Knoxville,Data Scientist (REMOTE)Sedgwick,,"April 28, 2023","Knoxville, TN"
TN,Memphis,Data Scientist (REMOTE)Sedgwick,,"April 28, 2023","Memphis, TN"
TN,Nashville,Data Scientist (REMOTE)Sedgwick,,"April 28, 2023","Nashville, TN"
TN,Nashville,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Nashville, TN"
TN,Nashville,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Nashville, TN"
TN,Nashville,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Nashville, TN"
TN,Nashville,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Nashville, TN"
TN,Nashville,Cleared Data Scientist,Guidehouse,"April 6, 2023","Nashville, TN"
TN,Nashville,Director & Data Scientist (REMOTE)Travelers Insurance Company,,"June 2, 2023","Nashville, TN"
TN,Brentwood,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Brentwood, TN"
TN,Nashville,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Nashville, TN"
TN,Nashville,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Nashville, TN"
TN,Nashville,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Nashville, TN"
TN,Nashville,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","Nashville, TN"
TN,Nashville,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Nashville, TN"
TN,Nashville,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Nashville, TN"
TN,Nashville,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Nashville, TN"
TN,Nashville,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Nashville, TN"
TN,Nashville,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Nashville, TN"
TN,Nashville,"Data Scientist, Product Analytics - App Foundation",Meta,"May 20, 2023","Nashville, TN"
TN,Nashville,"Data Scientist, Product Analytics - App Foundation",Meta,"May 20, 2023","Nashville, TN"
TN,Nashville,Cleared Data Scientist - Data Mining/CX/Customer Analytics,Guidehouse,"April 12, 2023","Nashville, TN"
TN,Nashville,AVP & Data Scientist (DS Leadership)Travelers Insurance Company,,"April 11, 2023","Nashville, TN"
TN,Nashville,"Data Scientist, Underwriting Automation and Artificial Intelligence",Travelers Insurance Company,"April 14, 2023","Nashville, TN"
TN,Nashville,"Senior Data Scientist, Predictive Analytics/Artificial Intelligence – (JRD DS)J&J Family of Companies",,"May 20, 2023","Nashville, TN"
TN,Virtual,Senior Machine Learning Engineer,S&P Global,"April 23, 2023","Virtual, TN"
TN,Nashville,"Customer Success Director, Data & Analytics",Acxiom LLC,"May 18, 2023","Nashville, TN"
TN,Knoxville,Data Engineer,TEKsystems,"June 1, 2023","Knoxville, TN"
TN,Brentwood,Business Intelligence Engineer,Humana,"May 31, 2023","Brentwood, TN"
TN,Nashville,"Director, Data Science - Fraud Detection",Travelers Insurance Company,"May 24, 2023","Nashville, TN"
TN,Nashville,Data Engineer I - Data Modeler,Travelers Insurance Company,"May 20, 2023","Nashville, TN"
TN,Nashville,Data Analytics Specialist,Cadmus,"April 19, 2023","Nashville, TN"
TN,Nashville,"Data Engineer I, Underwriting Automation and Artificial Intelligence",Travelers Insurance Company,"April 14, 2023","Nashville, TN"
TX,Houston,Data Scientist,Belcan,"May 26, 2023","Houston, TX"
TX,Fort Worth,Data Scientist,BAE Systems,"May 3, 2023","Fort Worth, TX"
TX,Austin,Data Scientist,Charles Schwab,"June 1, 2023","Austin, TX"
TX,Houston,Data Scientist,Robert Half,"May 7, 2023","Houston, TX"
TX,Austin,Data Scientist,Ford Motor Company,"May 13, 2023","Austin, TX"
TX,Houston,Data Scientist,S&P Global,"April 8, 2023","Houston, TX"
TX,Irving,Data Scientist,Abbott,"May 24, 2023","Irving, TX"
TX,Plano,Data Scientist,Toyota,"May 11, 2023","Plano, TX"
TX,Austin,Data Scientist,Abbott,"April 12, 2023","Austin, TX"
TX,Houston,Data Scientist,Robert Half,"May 6, 2023","Houston, TX"
TX,plano,data scientist,Randstad US,"May 19, 2023","plano, TX"
TX,Wichita Falls,Data Scientist,Howmet Aerospace,"May 24, 2023","Wichita Falls, TX"
TX,Spring,Data Scientist,HP Inc.,"April 6, 2023","Spring, TX"
TX,Dallas,Data Scientist,Deloitte,"April 22, 2023","Dallas, TX"
TX,Austin,Data Scientist,HP Inc.,"April 6, 2023","Austin, TX"
TX,Austin,Data Scientist,Deloitte,"April 22, 2023","Austin, TX"
TX,Dallas,"Data Scientist/Sr. Data Scientist, Customer Analytics",American Airlines,"June 2, 2023","Dallas, TX"
TX,San Antonio,Senior Data Scientist,Humana,"May 25, 2023","San Antonio, TX"
TX,Houston,Senior Data Scientist,Humana,"May 25, 2023","Houston, TX"
TX,Dallas,Senior Data Scientist,Humana,"May 25, 2023","Dallas, TX"
TX,Austin,Senior Data Scientist,Humana,"May 25, 2023","Austin, TX"
TX,San Antonio,Lead NLP Data Scientist,Humana,"June 1, 2023","San Antonio, TX"
TX,Austin,Senior Data Scientist,Pearson,"June 3, 2023","Austin, TX"
TX,San Antonio,Junior Data Scientist,Linquest Corporation,"June 2, 2023","San Antonio, TX"
TX,REMOTE WORK,Principal Data Scientist,SAIC,"May 3, 2023","REMOTE WORK, TX"
TX,Irving,Sr Data Scientist,CVS Health,"May 6, 2023","Irving, TX"
TX,Austin,Data Scientist (REMOTE)Sedgwick,,"April 28, 2023","Austin, TX"
TX,Fort Worth,Data Scientist (REMOTE)Sedgwick,,"April 28, 2023","Fort Worth, TX"
TX,Houston,Data Scientist (REMOTE)Sedgwick,,"April 28, 2023","Houston, TX"
TX,Dallas,Data Scientist (REMOTE)Sedgwick,,"April 28, 2023","Dallas, TX"
TX,San Antonio,Data Scientist (REMOTE)Sedgwick,,"April 28, 2023","San Antonio, TX"
TX,Austin,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Austin, TX"
TX,Austin,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Austin, TX"
TX,Houston,Associate Data Scientist,MD Anderson Cancer Center,"May 24, 2023","Houston, TX"
TX,Austin,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Austin, TX"
TX,Austin,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Austin, TX"
TX,Austin,Senior Data Scientist,Microsoft Corporation,"May 3, 2023","Austin, TX"
TX,Dallas,Senior Data Scientist,Microsoft Corporation,"May 3, 2023","Dallas, TX"
TX,Houston,Senior Data Scientist,Microsoft Corporation,"May 3, 2023","Houston, TX"
TX,Austin,Cleared Data Scientist,Guidehouse,"April 6, 2023","Austin, TX"
TX,REMOTE WORK,Senior Data Scientist,SAIC,"May 3, 2023","REMOTE WORK, TX"
TX,Frisco,Data Scientist IINCR,,"April 5, 2023","Frisco, TX"
,TX,Lead Data Scientist,CVS Health,"April 19, 2023",TX
TX,Austin,Director & Data Scientist (REMOTE)Travelers Insurance Company,,"June 2, 2023","Austin, TX"
TX,Houston,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Houston, TX"
TX,Austin,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Austin, TX"
TX,Austin,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Austin, TX"
TX,Austin,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Austin, TX"
TX,Allen,"Data Scientist - Fintech: Banking, Fraud, Payments",Kforce,"May 27, 2023","Allen, TX"
TX,Austin,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","Austin, TX"
TX,Grand Prairie,Environment & Business Data Scientist - Internship,Safran,"May 9, 2023","Grand Prairie, TX"
TX,Austin,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Austin, TX"
TX,Austin,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Austin, TX"
TX,Austin,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Austin, TX"
TX,Austin,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Austin, TX"
TX,Houston,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Houston, TX"
TX,San Antonio,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","San Antonio, TX"
TX,Austin,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Austin, TX"
TX,Dallas,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Dallas, TX"
TX,Fort Worth,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Fort Worth, TX"
TX,Houston,Data Scientist - Fortune 500 Company,Motion Recruitment Partners,"April 7, 2023","Houston, TX"
TX,Austin,"Data Scientist, Product Analytics - App Foundation",Meta,"May 20, 2023","Austin, TX"
TX,Austin,"Data Scientist, Product Analytics - App Foundation",Meta,"May 20, 2023","Austin, TX"
TX,San Antonio,Data Scientist – Business Intelligence Specialist,Guidehouse,"May 26, 2023","San Antonio, TX"
TX,Remote,Sr. Data Scientist – Digital Marketing,BECU,"May 25, 2023","Remote, TX"
TX,Austin,Cleared Data Scientist - Data Mining/CX/Customer Analytics,Guidehouse,"April 12, 2023","Austin, TX"
TX,Austin,AVP & Data Scientist (DS Leadership)Travelers Insurance Company,,"April 11, 2023","Austin, TX"
TX,Richardson,AVP & Data Scientist (DS Leadership)Travelers Insurance Company,,"April 11, 2023","Richardson, TX"
TX,Austin,"Data Scientist, Underwriting Automation and Artificial Intelligence",Travelers Insurance Company,"April 14, 2023","Austin, TX"
TX,Austin,"AI Data Scientist/Machine Learning Engineer, WW CSOApple",,"May 19, 2023","Austin, TX"
TX,Austin,"Senior Data Scientist, Predictive Analytics/Artificial Intelligence – (JRD DS)J&J Family of Companies",,"May 20, 2023","Austin, TX"
TX,Austin,Senior Data Scientist - Motorsports - Artificial Intelligence and Machine Learning,General Motors,"June 2, 2023","Austin, TX"
TX,Austin,Applied Scientist,Apple,"June 1, 2023","Austin, TX"
TX,Plano,Applied Artificial Intelligence Machine Learning Lead - Vice President,JPMorgan Chase,"June 3, 2023","Plano, TX"
TX,Plano,Applied Artificial Intelligence Machine Learning Lead - Vice President,JPMorgan Chase,"June 3, 2023","Plano, TX"
TX,Virtual,Senior Machine Learning Engineer,S&P Global,"April 23, 2023","Virtual, TX"
TX,Houston,Senior Planetary Science Data Archivist,Jacobs,"May 18, 2023","Houston, TX"
TX,Austin,"Customer Success Director, Data & Analytics",Acxiom LLC,"May 18, 2023","Austin, TX"
TX,Plano,Contract Data Analytics Engineer,"Maxor National Pharmacy Services, LLC","May 30, 2023","Plano, TX"
TX,San Antonio,Business Intelligence Engineer,Humana,"May 31, 2023","San Antonio, TX"
TX,Austin,"Director, Data Science - Fraud Detection",Travelers Insurance Company,"May 24, 2023","Austin, TX"
TX,Austin,Data Engineer I - Data Modeler,Travelers Insurance Company,"May 20, 2023","Austin, TX"
TX,Irving,Data Engineer,CVS Health,"May 6, 2023","Irving, TX"
TX,Houston,Data Analytics Engineer,Occidental Petroleum,"May 4, 2023","Houston, TX"
TX,Houston,Senior Data Engineer,Charles River Laboratories,"May 5, 2023","Houston, TX"
TX,San Antonio,"Director, Business Intelligence & Data Analytics",University of Texas Health Science Center,"May 3, 2023","San Antonio, TX"
TX,Houston,Data Engineer,ExxonMobil,"April 28, 2023","Houston, TX"
TX,San Antonio,Data Engineer,Vighter Medical Group,"April 26, 2023","San Antonio, TX"
TX,Austin,Data Analytics Specialist,Cadmus,"April 19, 2023","Austin, TX"
TX,Austin,"Data Engineer I, Underwriting Automation and Artificial Intelligence",Travelers Insurance Company,"April 14, 2023","Austin, TX"
TX,Richardson,DATA ANALYTICS ENGINEER IIFujitsu,,"April 6, 2023","Richardson, TX"
UT,Salt Lake City,Data Scientist,Ford Motor Company,"May 13, 2023","Salt Lake City, UT"
UT,Salt Lake City,Senior Data Scientist,Humana,"May 25, 2023","Salt Lake City, UT"
UT,Ogden,Senior Data Scientist,Humana,"May 25, 2023","Ogden, UT"
UT,Sandy,Senior Data Scientist,Humana,"May 25, 2023","Sandy, UT"
UT,SALT LAKE CITY,Senior Data Scientist,THE COLLEGE BOARD,"May 31, 2023","SALT LAKE CITY, UT"
UT,Sandy,Lead NLP Data Scientist,Humana,"June 1, 2023","Sandy, UT"
UT,Salt Lake City,Senior Data Scientist,Pearson,"June 3, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Salt Lake City, UT"
UT,Salt Lake City,Cleared Data Scientist,Guidehouse,"April 6, 2023","Salt Lake City, UT"
UT,Salt Lake City,Director & Data Scientist (REMOTE)Travelers Insurance Company,,"June 2, 2023","Salt Lake City, UT"
UT,Salt Lake City,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Salt Lake City, UT"
UT,Salt Lake City,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Salt Lake City, UT"
UT,Salt Lake City,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Salt Lake City, UT"
UT,Salt Lake City,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Data Scientist, Product Analytics - App Foundation",Meta,"May 20, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Data Scientist, Product Analytics - App Foundation",Meta,"May 20, 2023","Salt Lake City, UT"
UT,Salt Lake City,Cleared Data Scientist - Data Mining/CX/Customer Analytics,Guidehouse,"April 12, 2023","Salt Lake City, UT"
UT,Clearfield,Principal / Sr. Principal Data Scientist,Northrop Grumman,"May 21, 2023","Clearfield, UT"
UT,Clearfield,Principal / Sr. Principal Data Scientist,Northrop Grumman,"May 12, 2023","Clearfield, UT"
UT,Salt Lake City,AVP & Data Scientist (DS Leadership)Travelers Insurance Company,,"April 11, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Data Scientist, Underwriting Automation and Artificial Intelligence",Travelers Insurance Company,"April 14, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Senior Data Scientist, Predictive Analytics/Artificial Intelligence – (JRD DS)J&J Family of Companies",,"May 20, 2023","Salt Lake City, UT"
UT,Roy,Sentinel(GBSD) Sr Principal Data Scientist - 9205Northrop Grumman,,"May 6, 2023","Roy, UT"
UT,Salt Lake City,Data Engineer,Robert Half,"May 18, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Customer Success Director, Data & Analytics",Acxiom LLC,"May 18, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Director, Data Science - Fraud Detection",Travelers Insurance Company,"May 24, 2023","Salt Lake City, UT"
UT,Salt Lake City,Data Engineer I - Data Modeler,Travelers Insurance Company,"May 20, 2023","Salt Lake City, UT"
UT,SALT LAKE CITY,Senior Analytics Engineer,ELASTICSEARCH INC.,"May 11, 2023","SALT LAKE CITY, UT"
UT,Salt Lake City,Data Analytics Specialist,Cadmus,"April 19, 2023","Salt Lake City, UT"
UT,Salt Lake City,Business Data Analyst,University of Utah,"April 19, 2023","Salt Lake City, UT"
UT,Salt Lake City,"Data Engineer I, Underwriting Automation and Artificial Intelligence",Travelers Insurance Company,"April 14, 2023","Salt Lake City, UT"
VT,Montpelier,Data Scientist,Ford Motor Company,"May 13, 2023","Montpelier, VT"
VT,Montpelier,Senior Data Scientist,Humana,"May 25, 2023","Montpelier, VT"
VT,Montpelier,Lead NLP Data Scientist,Humana,"June 1, 2023","Montpelier, VT"
VT,Montpelier,Senior Data Scientist,Pearson,"June 3, 2023","Montpelier, VT"
VT,Montpelier,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Montpelier, VT"
VT,Montpelier,"Data Scientist, Product Analytics",Meta,"May 26, 2023","Montpelier, VT"
VT,Montpelier,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Montpelier, VT"
VT,Montpelier,"Data Scientist, Product Analytics",Meta,"May 19, 2023","Montpelier, VT"
VT,Montpelier,Cleared Data Scientist,Guidehouse,"April 6, 2023","Montpelier, VT"
VT,Montpelier,Director & Data Scientist (REMOTE)Travelers Insurance Company,,"June 2, 2023","Montpelier, VT"
VT,Montpelier,Senior Data Scientist I (Remote)RELX INC,,"April 25, 2023","Montpelier, VT"
VT,Montpelier,Cleared Data Scientist - Data Mining/Analytics/Data Visualization,Guidehouse,"May 19, 2023","Montpelier, VT"
VT,Montpelier,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Montpelier, VT"
VT,Montpelier,"Data Scientist, Product - Generative AIMeta",,"June 3, 2023","Montpelier, VT"
VT,Montpelier,Data Scientist-Business Intelligence Engineer (Remote)Wolters Kluwer,,"May 19, 2023","Montpelier, VT"
VT,Montpelier,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Montpelier, VT"
VT,Montpelier,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Montpelier, VT"
VT,Montpelier,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Montpelier, VT"
VT,Montpelier,"Data Scientist, Product Analytics - Monetization",Meta,"May 23, 2023","Montpelier, VT"
VT,Montpelier,Labs - Data Scientist - Senior Associate,PwC,"May 27, 2023","Montpelier, VT"
VT,Montpelier,"Data Scientist, Product Analytics - App Foundation",Meta,"May 20, 2023","Montpelier, VT"
VT,Montpelier,"Data Scientist, Product Analytics - App Foundation",Meta,"May 20, 2023","Montpelier, VT"
VT,Montpelier,Cleared Data Scientist - Data Mining/CX/Customer Analytics,Guidehouse,"April 12, 2023","Montpelier, VT"
VT,Montpelier,AVP & Data Scientist (DS Leadership)Travelers Insurance Company,,"April 11, 2023","Montpelier, VT"
VT,Montpelier,"Data Scientist, Underwriting Automation and Artificial Intelligence",Travelers Insurance Company,"April 14, 2023","Montpelier, VT"
VT,Montpelier,Senior Data Scientist - REQ001119_43245530923_45-3175The,CollegeBoard,"May 31, 2023","Montpelier, VT"
VT,Montpelier,Data Scientist (Engineer II) - REQ001040_43245530923_45-3175The,CollegeBoard,"June 1, 2023","Montpelier, VT"
VT,Montpelier,"Senior Data Scientist, Predictive Analytics/Artificial Intelligence – (JRD DS)J&J Family of Companies",,"May 20, 2023","Montpelier, VT"
VT,Montpelier,"Customer Success Director, Data & Analytics",Acxiom LLC,"May 18, 2023","Montpelier, VT"
VT,Burlington,Data Visualization Specialist,University Of Vermont,"May 31, 2023","Burlington, VT"
VT,Montpelier,Business Intelligence Engineer,Humana,"May 31, 2023","Montpelier, VT"
VT,Montpelier,"Director, Data Science - Fraud Detection",Travelers Insurance Company,"May 24, 2023","Montpelier, VT"
VT,Montpelier,Data Engineer I - Data Modeler,Travelers Insurance Company,"May 20, 2023","Montpelier, VT"
VT,Montpelier,Data Analytics Specialist,Cadmus,"April 19, 2023","Montpelier, VT"
VT,Montpelier,"Data Engineer I, Underwriting Automation and Artificial Intelligence",Travelers Insurance Company,"April 14, 2023","Montpelier, VT"
VA,Norfolk,Data Scientist,Booz Allen Hamilton,"May 8, 2023","Norfolk, VA"
VA,Norfolk,Data Scientist,Booz Allen Hamilton,"May 4, 2023","Norfolk, VA"
VA,Falls Church,Data Scientist,BAE Systems,"May 18, 2023","Falls Church, VA"
WV,Morgantown,Data Scientist,Keylogic Systems Inc,"June 3, 2023","Morgantown, WV"
VA,McLean,Data Scientist,Leidos,"May 13, 2023","McLean, VA"
VA,McLean,Data Scientist,Steampunk,"May 31, 2023","McLean, VA"
VA,Chesapeake,Data Scientist,Dollar Tree,"May 26, 2023","Chesapeake, VA"
VA,Chantilly,Data Scientist,"Quadrint, Inc.","May 15, 2023","Chantilly, VA"
VA,McLean,Data Scientist,Steampunk,"May 11, 2023","McLean, VA"
VA,McLean,Data Scientist,Steampunk,"May 11, 2023","McLean, VA"
VA,Reston,Data Scientist,Leidos,"June 3, 2023","Reston, VA"
VA,Charlottesville,Data Scientist,CACI International,"April 26, 2023","Charlottesville, VA"
VA,Arlington,Data Scientist,General Dynamics Information Technology,"June 2, 2023","Arlington, VA"
VA,Springfield,Data Scientist,McIntire Solutions,"May 21, 2023","Springfield, VA"
VA,Arlington,Data Scientist,"Systems Planning and Analysis, Inc.","April 29, 2023","Arlington, VA"
VA,Herndon,Data Scientist,Leidos,"May 27, 2023","Herndon, VA"
VA,Arlington,Data Scientist,Guidehouse,"May 24, 2023","Arlington, VA"
VA,McLean,Data Scientist,Guidehouse,"May 24, 2023","McLean, VA"
VA,Herndon,Data Scientist,Leidos,"May 3, 2023","Herndon, VA"
VA,McLean,Data Scientist,Steampunk,"May 11, 2023","McLean, VA"
VA,Arlington,Data Scientist,"ICF Consulting Group, Inc.","May 19, 2023","Arlington, VA"
VA,Chantilly,Data Scientistdark horse technologies llc,,"May 16, 2023","Chantilly, VA"
VA,Chantilly,Data Scientist,CVS Health,"May 10, 2023","Chantilly, VA"
VA,Lorton,Data Scientist,"Systems Planning and Analysis, Inc.","April 14, 2023","Lorton, VA"
VA,Richmond,Data Scientist,Ford Motor Company,"May 13, 2023","Richmond, VA"
WV,Charleston,Data Scientist,Ford Motor Company,"May 13, 2023","Charleston, WV"
VA,Mclean,Data Scientist,ManTech,"May 20, 2023","Mclean, VA"
VA,Charlottesville,Data Scientist,"Commonwealth Computer Research, Inc.","May 12, 2023","Charlottesville, VA"
VA,Arlington,Data Scientist,Guidehouse,"May 17, 2023","Arlington, VA"
VA,McLean,Data Scientist,Guidehouse,"May 17, 2023","McLean, VA"
